status,roundId,gameweek,home_team_id,home_team_score,away_team_id,away_team_score
Played,4406122,15,674,2,692,1
Played,4406122,15,677,1,712,0
Played,4406122,15,675,5,680,0
Played,4406122,15,698,0,701,0
Played,4406122,15,714,0,696,2
Played,4406122,14,696,3,756,2
Played,4406122,14,684,0,714,1
Played,4406122,14,691,1,701,3
Played,4406122,14,674,0,698,1
Played,4406122,14,712,3,682,1
Played,4406122,14,675,0,678,0
Played,4406122,14,677,0,680,2
Played,4406122,14,687,1,679,2
Played,4406122,14,692,2,676,2
Played,4406122,14,683,0,695,0
Played,4406122,13,698,0,691,1
Played,4406122,13,674,1,676,1
Played,4406122,13,680,3,682,2
Played,4406122,13,687,2,714,2
Played,4406122,13,677,2,678,2
Played,4406122,13,679,5,695,0
Played,4406122,13,684,2,756,2
Played,4406122,13,675,3,683,2
Played,4406122,13,696,1,701,2
Played,4406122,13,692,1,712,0
Played,4406122,12,684,0,701,5
Played,4406122,12,678,1,682,1
Played,4406122,12,714,0,695,2
Played,4406122,12,674,2,691,0
Played,4406122,12,677,2,683,3
Played,4406122,12,675,0,679,0
Played,4406122,12,692,1,680,2
Played,4406122,12,676,3,712,0
Played,4406122,12,698,4,696,1
Played,4406122,12,687,1,756,1
Played,4406122,11,675,3,714,0
Played,4406122,11,687,3,701,1
Played,4406122,11,683,0,682,2
Played,4406122,11,692,3,678,1
Played,4406122,11,756,2,695,1
Played,4406122,11,676,2,680,1
Played,4406122,11,691,0,696,1
Played,4406122,11,677,0,679,1
Played,4406122,11,674,3,712,0
Played,4406122,11,684,2,698,2
Played,4406122,10,684,0,691,1
Played,4406122,10,714,1,677,3
Played,4406122,10,692,1,683,2
Played,4406122,10,701,2,695,2
Played,4406122,10,675,1,756,2
Played,4406122,10,698,2,687,1
Played,4406122,10,680,2,712,1
Played,4406122,10,676,2,678,0
Played,4406122,10,679,1,682,1
Played,4406122,10,674,2,696,1
Played,4406122,9,677,1,756,2
Played,4406122,9,687,1,691,1
Played,4406122,9,675,3,701,0
Played,4406122,9,678,0,712,1
Played,4406122,9,692,0,679,1
Played,4406122,9,714,0,682,4
Played,4406122,9,676,2,683,0
Played,4406122,9,674,4,680,0
Played,4406122,9,684,2,696,0
Played,4406122,9,698,1,695,1
Played,4406122,8,692,5,714,2
Played,4406122,8,674,6,684,3
Played,4406122,8,712,2,683,0
Played,4406122,8,756,1,682,2
Played,4406122,8,677,0,701,0
Played,4406122,8,676,1,679,1
Played,4406122,8,687,2,696,0
Played,4406122,8,675,2,698,1
Played,4406122,8,678,1,680,0
Played,4406122,8,691,0,695,0
Played,4406122,7,675,2,691,0
Played,4406122,7,674,3,678,2
Played,4406122,7,701,0,682,3
Played,4406122,7,676,3,714,0
Played,4406122,7,684,4,687,4
Played,4406122,7,712,0,679,0
Played,4406122,7,696,2,695,0
Played,4406122,7,680,2,683,0
Played,4406122,7,698,1,677,2
Played,4406122,7,692,3,756,3
Played,4406122,6,684,4,695,0
Played,4406122,6,674,3,687,2
Played,4406122,6,714,0,712,2
Played,4406122,6,692,4,701,0
Played,4406122,6,698,4,682,0
Played,4406122,6,691,4,677,1
Played,4406122,6,676,3,756,0
Played,4406122,6,678,3,683,3
Played,4406122,6,675,2,696,1
Played,4406122,6,679,2,680,0
Played,4406122,5,687,0,695,3
Played,4406122,5,692,1,698,1
Played,4406122,5,691,0,682,0
Played,4406122,5,714,0,680,1
Played,4406122,5,675,0,684,1
Played,4406122,5,677,1,696,0
Played,4406122,5,678,1,679,2
Played,4406122,5,712,0,756,0
Played,4406122,5,676,6,701,1
Played,4406122,5,674,5,683,0
Played,4406122,4,692,1,691,2
Played,4406122,4,675,3,687,1
Played,4406122,4,714,1,678,0
Played,4406122,4,756,0,680,1
Played,4406122,4,696,0,682,3
Played,4406122,4,679,1,683,0
Played,4406122,4,684,2,677,1
Played,4406122,4,698,1,676,2
Played,4406122,4,674,1,695,1
Played,4406122,4,701,1,712,0
Played,4406122,3,714,3,683,1
Played,4406122,3,684,1,682,3
Played,4406122,3,692,1,696,0
Played,4406122,3,678,2,756,0
Played,4406122,3,687,4,677,2
Played,4406122,3,676,5,691,0
Played,4406122,3,680,3,701,0
Played,4406122,3,674,0,679,0
Played,4406122,3,675,1,695,1
Played,4406122,3,698,2,712,1
Played,4406122,2,674,2,675,2
Played,4406122,2,698,0,680,1
Played,4406122,2,691,0,712,1
Played,4406122,2,678,1,701,0
Played,4406122,2,714,1,679,5
Played,4406122,2,677,2,695,2
Played,4406122,2,756,1,683,0
Played,4406122,2,676,2,696,0
Played,4406122,2,692,1,684,2
Played,4406122,2,687,3,682,0
Played,4406122,1,701,1,683,0
Played,4406122,1,695,1,682,0
Played,4406122,1,675,3,677,0
Played,4406122,1,684,0,676,2
Played,4406122,1,698,0,678,0
Played,4406122,1,691,1,680,1
Played,4406122,1,756,2,679,2
Played,4406122,1,692,2,687,3
Played,4406122,1,674,1,714,0
Played,4406122,1,696,0,712,1
