status,roundId,gameweek,home_team_id,home_team_score,away_team_id,away_team_score
Played,4406278,10,3173,2,3219,1
Played,4406278,10,3165,1,3157,4
Played,4406278,10,3185,0,3176,3
Played,4406278,10,3187,3,3193,2
Played,4406278,10,3159,4,3204,1
Played,4406278,10,3197,0,3158,1
Played,4406278,10,3315,0,3163,1
Played,4406278,10,3172,3,3194,0
Played,4406278,10,3164,2,3161,3
Played,4406278,9,3173,0,3162,3
Played,4406278,9,3159,6,3163,2
Played,4406278,9,3166,0,3172,1
Played,4406278,9,3219,0,3176,3
Played,4406278,9,3157,0,3193,0
Played,4406278,9,3204,0,3315,1
Played,4406278,9,3185,0,3158,1
Played,4406278,9,3165,3,3194,2
Played,4406278,9,3187,0,3161,0
Played,4406278,9,3197,0,3164,5
Played,4406278,8,3194,1,3219,0
Played,4406278,8,3157,2,3161,3
Played,4406278,8,3166,2,3204,1
Played,4406278,8,3173,2,3193,3
Played,4406278,8,3197,2,3185,2
Played,4406278,8,3164,3,3172,1
Played,4406278,8,3165,0,3315,0
Played,4406278,8,3163,1,3176,2
Played,4406278,8,3158,0,3187,1
Played,4406278,8,3159,1,3162,2
Played,4406278,7,3159,2,3172,2
Played,4406278,7,3158,2,3157,0
Played,4406278,7,3219,1,3161,2
Played,4406278,7,3165,2,3176,1
Played,4406278,7,3162,6,3315,1
Played,4406278,7,3197,1,3204,1
Played,4406278,7,3185,2,3194,2
Played,4406278,7,3173,0,3187,3
Played,4406278,7,3166,1,3193,0
Played,4406278,7,3164,0,3163,4
Played,4406278,6,3172,1,3176,1
Played,4406278,6,3166,1,3315,0
Played,4406278,6,3173,0,3165,2
Played,4406278,6,3197,2,3219,0
Played,4406278,6,3194,0,3162,3
Played,4406278,6,3193,0,3161,1
Played,4406278,6,3164,2,3157,0
Played,4406278,6,3185,0,3159,4
Played,4406278,6,3204,2,3187,3
Played,4406278,6,3158,3,3163,1
Played,4406278,5,3197,1,3172,5
Played,4406278,5,3173,0,3315,1
Played,4406278,5,3165,1,3193,1
Played,4406278,5,3164,0,3194,0
Played,4406278,5,3159,1,3176,0
Played,4406278,5,3187,4,3162,1
Played,4406278,5,3204,0,3157,2
Played,4406278,5,3185,3,3163,2
Played,4406278,5,3158,4,3219,0
Played,4406278,5,3166,1,3161,1
Played,4406278,4,3193,2,3162,3
Played,4406278,4,3165,1,3172,1
Played,4406278,4,3157,2,3163,1
Played,4406278,4,3187,6,3219,0
Played,4406278,4,3173,2,3204,0
Played,4406278,4,3185,2,3164,2
Played,4406278,4,3159,3,3315,1
Played,4406278,4,3158,3,3194,0
Played,4406278,4,3166,1,3176,2
Played,4406278,4,3197,0,3161,2
Played,4406278,3,3166,0,3187,3
Played,4406278,3,3185,1,3219,0
Played,4406278,3,3162,4,3157,1
Played,4406278,3,3172,2,3315,1
Played,4406278,3,3197,0,3173,1
Played,4406278,3,3194,0,3176,5
Played,4406278,3,3193,0,3163,1
Played,4406278,3,3204,0,3161,2
Played,4406278,3,3159,3,3165,0
Played,4406278,2,3165,1,3162,2
Played,4406278,2,3197,0,3194,0
Played,4406278,2,3164,2,3176,1
Played,4406278,2,3173,1,3157,2
Played,4406278,2,3172,1,3187,3
Played,4406278,2,3204,3,3163,2
Played,4406278,2,3185,3,3315,0
Played,4406278,2,3158,1,3161,3
Played,4406278,2,3166,1,3219,0
Played,4406278,2,3159,4,3193,2
Played,4406278,1,3166,1,3185,1
Played,4406278,1,3197,0,3157,3
Played,4406278,1,3161,3,3176,0
Played,4406278,1,3204,0,3162,0
Played,4406278,1,3164,2,3219,1
Played,4406278,1,3315,0,3193,0
Played,4406278,1,3165,2,3163,1
Played,4406278,1,3172,0,3158,1
Played,4406278,1,3194,1,3187,3
Played,4406278,1,3159,3,3173,0
